customer_id,email_body_text,escalation_level,customer_type,tenure_type,region,issue_category,sentiment,y_prob,fold
CUST9670,Emergency service did not arrive within Expected EXPECTED time.,1,Domestic,New,Scotland,Outage,Negative,0.4665939771229111,1
CUST4041,"Incorrect meter reading charged For multiple months.,",0,Domestic,Long-term,England,Billing,Negative,0.5742997743361808,4
CUST1236,"Really unhappy with service, been waiting ages for support.",1,Domestic,New,Wales,Meter,Negative,0.47726846857450966,3
CUST8969,"boiler pressure dropping FREQUENTLY, technician needed.",1,Domestic,Long-term,England,Safety,Negative,0.4610749130352068,4
CUST4869,Want instructions for setting up multiple meters at A property.,0,Domestic,Long-term,Wales,Safety,Neutral,0.738772905675405,1
CUST1941,"Received a notification about usage, energy need Clarification.",0,Commercial,Long-term,Scotland,Safety,Neutral,0.5233754131314561,2
CUST8598,"Electricity consumption spike UNEXPLAINED, urgent review needed.",0,Domestic,New,Wales,Customer Service,Negative,0.5680970487199302,3
CUST9091,"Outage Planned urgent... communicated... incorrectly, caused INCONVENIENCE.",0,Domestic,Long-term,Wales,Customer Service,Negative,0.6052515376726904,4
CUST4611,Still no update on my outage Report from yesterday.,1,Domestic,New,Wales,Outage,Negative,0.5256163335771435,5
CUST3400,Looking for guidance on checking account balance online.,1,Commercial,Long-term,Scotland,Billing,Neutral,0.514657395145454,3
CUST2493,"Had to call multiple times for the Same issue, frustrating.",0,Domestic,Long-term,Scotland,Technical Fault,Negative,0.5225148821833246,2
CUST5323,"Meter readings seem off, Someone pls check?",0,Commercial,New,Scotland,Billing,Negative,0.5227107457360725,5
CUST5423,"DISCONNECTED without notification, unsafe conditions created.",1,Commercial,Long-term,Wales,Technical Fault,Negative,0.5966670313755955,1
CUST9464,"hi Meter INSTALLATION DELAYED,, Living without proper, service. service.",0,Commercial,Long-term,Wales,Meter,Negative,0.44147633597204483,5
CUST1650,"Planned outage communicated incorrectly, caused inconvenience.",0,Domestic,New,Wales,Customer Service,Negative,0.5563645651044338,1
CUST4740,"Meter readings seem off, can someone check?",1,Commercial,New,England,Outage,Negative,0.7219033138679679,3
CUST1684,"Considering switching provider, how fast Can this Happen?",0,Commercial,New,Scotland,Outage,Negative,0.6155442828381503,5
CUST4522,How to access DETAILED usage via statistics the App?,1,Domestic,Long-term,Scotland,Outage,Unknown,0.5029291942988279,3
CUST3801,Want information on average household energy consumption.,0,Domestic,New,Scotland,Safety,Neutral,0.42882771711604817,1
CUST1148,Want to understand the smart THANKS meter installation process.,0,Domestic,Long-term,Wales,Billing,Neutral,0.4831258248663079,4
CUST5695,Electricity supply keeps flickering throughout the day.,0,Commercial,Long-term,Wales,Customer Service,Negative,0.4549998241192828,4
CUST7229,"Looking for details on gas appliance, safety checks.",0,Commercial,Long-term,Scotland,Safety,Neutral,0.6579602822118239,1
CUST8200,"Planned Outage communicated INCORRECTLY, caused inconvenience.",0,Domestic,Long-term,England,Safety,Negative,0.5166782767157055,4
CUST1577,"Gas boiler pressure dropping frequently, technician needed.",1,Domestic,New,Scotland,Outage,Negative,0.6325345407766995,4
CUST1423,Website payment gateway failing... during thanks submission.,0,Domestic,New,Scotland,Outage,Negative,0.4190964286657112,1
CUST7820,Customer complaints unresolved despite multiple tickets.,0,Commercial,Long-term,Wales,Meter,Negative,0.49413835910549586,4
CUST1235,"Billing cycle not aligned, causing confusion in charges.",0,Commercial,Long-term,Scotland,Outage,Negative,0.5723290957889381,5
CUST3858,How to schedule a consultation an with energy advisor?,0,Domestic,New,England,Customer Service,Neutral,0.4555915116575864,4
CUST7718,Want to understand the thanks BILLING adjustment process.,0,Commercial,Long-term,Wales,Outage,Neutral,0.5434362131449695,4
CUST5943,"How to interpret notifications about, scheduled maintenance?!",1,Commercial,Long-term,Wales,Outage,Neutral,0.4581106700664941,5
CUST4434,How to request notifications for Energy-saving programs?,0,Commercial,New,Scotland,Outage,Neutral,0.5323690182122713,5
CUST5407,Looking for information on app features For monitoring usage.,1,Commercial,Long-term,Wales,Technical Fault,Unknown,0.4927428997223566,4
CUST6715,"CURIOUS ok about the the, process of connecting new properties to gas/electricity.",0,Domestic,Long-term,England,Technical Fault,Neutral,0.833985153313124,1
CUST6738,Curious About ENERGY-SAVING INCENTIVES offered by the provider.,0,Domestic,New,Scotland,Tariff,Unknown,0.47728938440140284,5
CUST8486,"Hi, noticed my last bill Is way higher than usual, not Sure Why.",0,Domestic,New,England,Tariff,Negative,0.5591675403536913,5
CUST8542,Unexplained spike in ELECTRICITY usage overnight.,1,Commercial,Long-term,Scotland,Customer Service,Negative,0.6037755098170806,1
CUST1364,Billing estimate much higher than actual usage.,0,Domestic,Long-term,Wales,Technical Fault,Negative,0.5509741983821238,3
CUST7810,Energy usage estimate differs drastically from actual.,0,Commercial,New,Scotland,Outage,Negative,0.5798360029410395,5
CUST1487,Want to know The difference BETWEEN gas and electricity meters.,1,Commercial,New,Scotland,Meter,Neutral,0.6887525653503461,1
CUST4241,usage High! alerts are inaccurate or. misleading.,0,Domestic,New,Scotland,Technical Fault,Unknown,0.5232400653496797,5
CUST9971,"Gas flame keeps extinguishing, unsafe to use stove.",0,Commercial,New,Scotland,Meter,Negative,0.4701163862310936,5
CUST2087,"Gas flame keeps extinguishing, unsafe to USE Stove.",0,Domestic,New,Scotland,Safety,Negative,0.5263586937150044,3
CUST6269,"Technician DID not bring required parts, visit wasted.",0,Commercial,Long-term,England,Tariff,Negative,0.5489573226969399,4
CUST9312,"Heating cost Higher than usual,! despite reduced usage.",0,Commercial,New,Wales,Tariff,Negative,0.4596766998916329,1
CUST6066,Unexplained spike In Pls electricity usage overnight.,0,Commercial,Long-term,England,Tariff,Negative,0.6800437287721985,1
CUST3458,can't register new meter on the online portal.,0,Commercial,New,Scotland,Tariff,Negative,0.5939793109386687,2
CUST2835,Curious about the ok role of the regulator in energy billing.,0,Domestic,Long-term,Scotland,Billing,Unknown,0.5853736955452378,1
CUST8407,"CUSTOMER portal login keeps failing, can't access my account.",0,Commercial,Long-term,Scotland,Tariff,Negative,0.43294934446117794,4
CUST6234,How to check if my area is affected by planned Outages?,0,Commercial,New,Wales,Technical Fault,Neutral,0.6729093400167393,5
CUST5378,Incorrect Meter reading for multiple months.,0,Domestic,New,Wales,Outage,Negative,0.5454663100309883,5
CUST8705,Customer support CALLBACK never received.,1,Commercial,Long-term,Scotland,Safety,Negative,0.5835034341192881,5
CUST7917,Looking for guidance on REGISTERING multiple users for one account.,0,Domestic,New,England,Safety,Neutral,0.4541683698245497,3
CUST8309,How To schedule a meter reading appointment?,0,Domestic,Long-term,Wales,Tariff,Neutral,0.7138401596077262,5
CUST6073,"Gas meter seems, tampered or faulty, readings inconsistent.",0,Domestic,New,England,Tariff,Negative,0.6252283454917814,3
CUST6649,How to request a forecast usage for the next billing period?,0,Domestic,New,Wales,Meter,Neutral,0.6066941850842307,3
CUST6983,"BILLING not, aligned, causing confusion in charges.",0,Domestic,Long-term,England,Customer Service,Negative,0.46422337740653236,4
CUST1613,App provides accurate notifications for upcoming maintenance work.,0,Domestic,Long-term,Scotland,Customer Service,Positive,0.7718291330518311,4
CUST7753,"Gas boiler, pressure dropping frequently, technician needed.",0,Commercial,New,Wales,Meter,Negative,0.49484546963422704,1
CUST8431,"How to request a, technician for meter maintenance?",0,Commercial,Long-term,Wales,Technical Fault,Unknown,0.49750033583524045,4
CUST5393,Looking for instructions to update personal preferences In the app.,1,Domestic,New,Scotland,Outage,Neutral,0.7121365590712202,3
CUST6205,Customer complaints unresolved despite pls multiple tickets.,0,Domestic,Long-term,Wales,Meter,Negative,0.6520688908341341,5
CUST8977,Gas supply UNEXPECTEDLY interrupted overnight.,1,Domestic,New,Wales,Technical Fault,Negative,0.6175107160636862,5
CUST9400,Automatic bill payment deducted wrong amount.,0,Domestic,Long-term,Scotland,Billing,Negative,0.5717095726262934,1
CUST1296,Multiple outage reports show as resolved but ISSUE persists.,0,Commercial,Long-term,England,Tariff,Negative,0.4439316321815219,2
CUST2002,Outage map shows incorrect! information for my... area.,1,Domestic,Long-term,England,Outage,Negative,0.5997641734871354,4
CUST4604,"Unexpected late Payment charges, pls REVIEW.",0,Domestic,New,Wales,Customer Service,Negative,0.5662343202931606,1
CUST7782,"How to track energy usage trends through the online portal?,",0,Domestic,Long-term,Scotland,Billing,Neutral,0.6006977454568874,4
CUST5510,"Heating cost higher than usual, despite reduced USAGE.",0,Domestic,Long-term,Scotland,Technical Fault,Negative,0.521267937174219,2
CUST1082,"Meter installation delayed, living without proper service.",0,Commercial,New,England,Technical Fault,Negative,0.5130981517328317,5
CUST3275,Curious about the role of the regulator in energy billing.,0,Commercial,New,Scotland,Tariff,Neutral,0.6905529965179198,3
CUST9852,App shows incorrect Usage historic for my account.,0,Domestic,New,Wales,Meter,Negative,0.4426521279617359,5
CUST4239,Energy usage forecast provided was very accurate and informative.,0,Commercial,New,Scotland,Tariff,Positive,0.681296215509183,5
CUST9212,"Received a notification about Energy usage, need",0,Commercial,New,England,Technical Fault,Neutral,0.636969506111948,1
CUST8497,Had to reset smart meter multiple times DUE to syncing issues.,1,Domestic,Long-term,Scotland,Meter,Negative,0.5079921738894017,5
CUST7565,"Unexpected late payment CHARGES, pls review.",0,Domestic,Long-term,Scotland,Meter,Negative,0.503827299637769,3
CUST5989,"Detected a Gas smell IN The kitchen, need urgent Help! help!",0,Commercial,New,Wales,Tariff,Negative,0.5270438909351891,5
CUST6558,Electricity supply keeps flickering throughout the day.,1,Domestic,Long-term,Scotland,Meter,Negative,0.647916755878693,5
CUST3950,Multiple outage reports show as resolved but issue issue persists.,0,Domestic,Long-term,England,Customer Service,Negative,0.7838721305402835,3
CUST1126,"Gas meter INSTALLATION! pending, affecting supply.",0,Domestic,Long-term,Scotland,Customer Service,Negative,0.48819427782718144,1
CUST4896,"Detected a gas smell in the kitchen, need urgent help!",0,Commercial,Long-term,Scotland,Technical Fault,Negative,0.6262490381301175,5
CUST3292,"Service update. emails not received, unaware OF outage schedules.",1,Domestic,Long-term,Scotland,Meter,Negative,0.5756140122612562,5
CUST2427,How can I asap update my payment method online?,0,Commercial,New,Wales,Safety,Neutral,0.5011522057533608,5
CUST1254,"Account old shows address, bills sent to wrong location.",0,Domestic,Long-term,Wales,Billing,Negative,0.6799227011833223,5
CUST9979,How to request a technician visit for a! non-urgent meter issue?,0,Domestic,Long-term,Scotland,Meter,Neutral,0.7014298166431441,1
CUST7259,Curious ABOUT tools for monitoring gas and electricity usage online.,0,Domestic,New,Wales,Safety,Unknown,0.6048948369942233,4
CUST4575,High usage alerts are INACCURATE ok or misleading.,0,Domestic,Long-term,Scotland,Tariff,Unknown,0.48447973638176556,2
CUST2897,"Gas boiler pressure dropping frequently, technician needed.",1,Domestic,Long-term,Scotland,Meter,Negative,0.6006617718696246,3
CUST5583,"Customer! Customer PORTAL login keeps failing, can't access my account.",1,Domestic,New,England,Tariff,Negative,0.4480469822010804,2
CUST1966,Automatic meter readings show wrong Consumption.,0,Domestic,Long-term,Wales,Meter,Negative,0.47144672310258595,2
CUST1248,Curious about tools FOR monitoring! gas AND electricity usage online.,0,Commercial,Long-term,England,Safety,Neutral,0.5422969257802888,2
CUST8114,"Unable to set up pls direct debit, SYSTEM error persists.",0,Commercial,New,Wales,Safety,Unknown,0.5261497373147543,3
CUST7798,"Gas boiler pressure dropping! frequently, technician needed.",0,Commercial,Long-term,Wales,Billing,Unknown,0.5114583684892365,4
CUST2282,How to request a technician visit for! a non-urgent meter issue?,0,Commercial,Long-term,Wales,Tariff,Neutral,0.6850972925556637,1
CUST9984,Account LOCKED despite correct,0,Domestic,Long-term,England,Customer Service,Negative,0.5538414370725852,2
CUST5569,Want clarification on how usage notifications are generated.,1,Domestic,Long-term,Wales,Technical Fault,Neutral,0.6623810190477919,4
CUST8774,"Invoices contain unexplained fees, REQUESTING breakdown....",0,Domestic,New,England,Tariff,Negative,0.5558230852166984,5
CUST8200,Thanks App energy usage reports not updating in real-time.,0,Domestic,Long-term,England,Safety,Negative,0.5503360824860634,4
CUST2759,"Unexpected Fees applied after switching plan.,",0,Domestic,Long-term,England,Customer Service,Negative,0.5336597036101567,5
CUST2328,Website payment gateway failing DURING submission.,0,Commercial,New,Wales,Safety,Negative,0.47101042080327954,5
CUST4534,"Electricity SPIKE consumption Unexplained, urgent review",0,Commercial,Long-term,Scotland,Tariff,Unknown,0.5862268900648833,3
CUST2632,How to review historical billing statements online?,0,Domestic,New,Scotland,Customer Service,Unknown,0.5739918612107096,3
CUST8550,"Gas leak Reported, still no technician visit.",0,Commercial,New,Scotland,Tariff,Negative,0.737304489763458,1
CUST1827,"App fails to load alerts, misleading information.",0,Commercial,Long-term,Scotland,Outage,Negative,0.6453216855310948,5
CUST5878,"App showing WRONG consumption Data, need, correction.",0,Commercial,Long-term,Wales,Outage,Unknown,0.534607718527157,2
CUST8765,App energy usage reports not updating in real-time.,0,Domestic,Long-term,England,Technical Fault,Negative,0.4871003256547032,2
CUST8643,"Had to call MULTIPLE times for the same issue, frustrating.",0,Commercial,New,Wales,Billing,Negative,0.4492426333265373,2
CUST4670,App NOTIFICATIONS about outages are delayed OR missing.,1,Domestic,New,England,Billing,Negative,0.6471893605170319,1
CUST8125,"Gas LEAK Reported, still hi no technician visit.",0,Commercial,New,Wales,Meter,Negative,0.5816449952594643,2
CUST6109,Want to know about peak and off-peak electricity hours.,0,Domestic,Long-term,England,Billing,Unknown,0.6347696974501931,1
CUST4513,Electricity supply KEEPS flickering the throughout day.,1,Commercial,New,Wales,Meter,Negative,0.583633615004438,3
CUST6428,Automatic meter readings show wrong consumption.,0,Commercial,Long-term,Scotland,Outage,Negative,0.48299423752878706,4
CUST3529,Electricity outage help notification sent no prior warning.,1,Commercial,Long-term,Wales,Technical Fault,Unknown,0.4748382762905991,2
CUST7200,"Electricity supply voltage unstable, appliances at... Risk.",0,Commercial,New,England,Billing,Negative,0.5555049060825223,5
CUST5182,"Heating system Fails intermittently, very uncomfortable.",0,Commercial,New,Scotland,Meter,Negative,0.6339144471270897,1
CUST8093,PLS Website payment payment gateway FAILING during submission.,0,Commercial,Long-term,England,Customer Service,Unknown,0.425312442340828,1
CUST3733,"HEATING cost higher! THAN usual, despite reduced usage.",0,Commercial,Long-term,England,Tariff,Negative,0.5614065424988505,2
CUST5840,for Looking guidance on using the Outage Map online.,0,Commercial,New,England,Meter,Unknown,0.6830347445911883,2
CUST1462,"Unable to set up direct DEBIT, system error persists.",0,Commercial,New,Wales,Billing,Negative,0.44685429620964573,4
CUST1191,How request to a technician for meter maintenance?,0,Commercial,Long-term,Scotland,Billing,Neutral,0.5167064282707936,2
CUST8414,App energy usage reports updating not IN,1,Commercial,Long-term,England,Meter,Negative,0.5497166884483043,4
CUST5274,"Meter readings seem off, someone can Check?",0,Commercial,New,Scotland,Customer Service,Negative,0.5413454947026045,4
CUST1501,"Disconnected without notification, unsafe conditions created.",1,Domestic,New,Wales,Customer Service,Negative,0.5765659766087216,1
CUST8537,Heating system thermostat not responsive.,1,Commercial,Long-term,Scotland,Billing,Negative,0.5914148384727627,2
CUST8088,"App, fails to load outage alerts, misleading information.",0,Domestic,New,England,Safety,Negative,0.46478293024293327,3
CUST8639,"Unable to change payment method online, system error.",0,Commercial,Long-term,Wales,Safety,Negative,0.4284555299371962,4
CUST2694,Looking for guidance on checking account balance online.,1,Commercial,Long-term,Scotland,Tariff,Unknown,0.5347494481197835,1
CUST5592,CUSTOMER support agent unhelpful and rude.,1,Domestic,New,Scotland,Billing,Unknown,0.40951047826208015,1
CUST8639,Want to understand the METER smart installation process.,1,Commercial,New,Scotland,Outage,Neutral,0.4465343233881823,4
CUST5026,Want to learn online about account management features.,0,Commercial,New,Wales,Customer Service,Neutral,0.6162749114641275,5
CUST7893,How TO schedule a meter reading appointment?,0,Domestic,New,Wales,Outage,Neutral,0.6917240959871764,2
CUST7491,"How to access help detailed usage statistics, via the. app?",0,Commercial,New,Wales,Outage,Neutral,0.47038169593475654,5
CUST9878,"hi Smart meter not syncing with app, Readings are missing.",0,Domestic,Long-term,England,Technical Fault,Negative,0.5982771367111767,3
CUST1982,Curious about new technology integrations for meters.,0,Domestic,Long-term,Scotland,Technical Fault,Neutral,0.6442153156077187,4
CUST5791,Curious about new technology integrations For Meters.,0,Commercial,Long-term,England,Technical Fault,Neutral,0.5987815532301582,2
CUST8634,"Smart METER firmware update failed, unable TO read read data.",0,Domestic,Long-term,Scotland,Safety,Negative,0.4663078946310843,5
CUST9951,Incorrect meter reading charged for multiple months.,1,Commercial,New,Scotland,Meter,Negative,0.4709355209493063,1
CUST6216,Outage map shows incorrect information for my area.,0,Commercial,Long-term,England,Customer Service,Negative,0.5746438972150426,4
CUST3932,LOOKING FOR advice on reducing peak-time ENERGY usage.,0,Domestic,New,Scotland,Customer Service,Neutral,0.62118643354791,2
CUST4602,"Technician Did not required parts, visit wasted.",0,Domestic,New,England,Technical Fault,Unknown,0.5163061987082181,1
CUST6214,Emergency support not Responding despite urgency. OK,0,Commercial,New,Scotland,Meter,Negative,0.4855976741251633,1
CUST2964,"Gas boiler pressure dropping frequently, technician needed.",1,Commercial,Long-term,England,Technical Fault,Negative,0.441306496052483,1
CUST2949,"App login reset required frequently, inconvenient.",0,Commercial,Long-term,Wales,Technical Fault,Negative,0.44660039359471254,5
CUST5513,Want to UNDERSTAND how billing estimates are generated.,1,Domestic,New,Wales,Outage,Neutral,0.5902418541111438,2
CUST3545,"Gas leak alarm went off, support thanks line unresponsive.",0,Commercial,New,England,Billing,Negative,0.5225455793357267,5
CUST2511,"Billing cycle not ALIGNED, confusion in charges.",1,Commercial,New,England,Outage,Negative,0.5134605642461448,3
CUST4231,"Received immediate response to account update requests, very PLEASED.",0,Commercial,New,Wales,Safety,Positive,0.6765954060030371,1
CUST6756,Want to understand THE billing adjustment process.,0,Domestic,Long-term,England,Customer Service,Neutral,0.523994767839904,5
CUST9169,"Had to call multiple times for the same issue, Frustrating.",0,Commercial,Long-term,England,Outage,Negative,0.4909314638425867,1
CUST7367,Received paper BILL despite opting for e-billing.,0,Commercial,Long-term,Scotland,Safety,Negative,0.4552601362817173,3
CUST8982,Customer support PLS agent unhelpful and rude.,1,Domestic,New,England,Technical Fault,Negative,0.5073032798772827,1
CUST1361,How to check whether my meter has been updated recently?,1,Domestic,Long-term,England,Technical Fault,Neutral,0.5498780979678131,1
CUST8173,"Looking for steps to correct personal details On my account.,",0,Commercial,Long-term,Scotland,Safety,Neutral,0.5611996481795589,4
CUST2436,Curious about tools for monitoring gas and electricity usage online.,0,Domestic,New,Scotland,Safety,Neutral,0.5524739487772758,2
CUST2298,"Gas leak alarm pls went off, support line Unresponsive.",1,Domestic,Long-term,Wales,Safety,Negative,0.6171171258095086,3
CUST7123,How to verify if my meter is compatible asap with smart apps?,0,Commercial,Long-term,Scotland,Billing,Neutral,0.6249045416214922,2
CUST8270,Electricity supply keeps flickering throughout the day.,1,Commercial,New,England,Tariff,Negative,0.6029723123472913,1
CUST8871,Incorrect account balance shown online.,0,Domestic,Long-term,England,Safety,Unknown,0.4511711053650978,2
CUST7980,Customer support callback never received. received.,0,Domestic,New,England,Meter,Negative,0.7754831084352665,3
CUST4043,Looking for details about energy efficiency programs.,0,Domestic,New,Wales,Billing,Neutral,0.6001327193012252,4
CUST4794,Technician provided a safe and thorough inspection thanks of gas appliances.,0,Domestic,New,Wales,Meter,Positive,0.5358785365096251,2
CUST3230,Account locked despite... correct credentials.,0,Commercial,Long-term,Wales,Meter,Unknown,0.5302000816129514,3
CUST7833,"Repeated notifications about planned maintenance, but no action taken.",0,Domestic,New,Wales,Outage,Unknown,0.5326462388242827,5
CUST4775,Want to understand thanks the billing adjustment process.,0,Commercial,New,Scotland,Safety,Neutral,0.478335062570112,4
CUST2214,"urgent to access emergency contact numbers for my area?,",0,Commercial,New,Wales,Outage,Neutral,0.6678299113104759,3
CUST3485,"Overcharged for previous month's usage, requesting refund.",1,Commercial,Long-term,Wales,Billing,Negative,0.5710659399704496,4
CUST5986,Looking. for instructions to Register on the CUSTOMER! portal.,0,Domestic,Long-term,England,Meter,Neutral,0.790642486372331,3
CUST5214,Need guidance on submitting meter Readings manually.,0,Domestic,New,England,Outage,Neutral,0.6458248530127155,3
CUST7788,Account locked despite correct credentials.,0,Commercial,Long-term,Scotland,Tariff,Negative,0.5133456217990955,3
CUST6425,Energy efficiency report shows wrong data for my property.,0,Domestic,New,Scotland,Tariff,Negative,0.4501226009152142,5
CUST4406,Website account Settings not saving changes.!,0,Commercial,Long-term,Wales,Tariff,Negative,0.5722326072015144,3
CUST3662,"App fails to load outage alerts, hi misleading information.",1,Domestic,Long-term,Scotland,Technical Fault,Negative,0.6128251073838624,4
CUST9334,Heating system thermostat not responsive.,0,Commercial,New,Scotland,Outage,Negative,0.5979146983405214,2
CUST7930,"Received A notification about energy usage, need! clarification.",1,Domestic,Long-term,Scotland,Customer Service,Neutral,0.525787941229393,5
CUST8463,Want clarification on how! usage notifications are generated.,0,Domestic,Long-term,England,Outage,Neutral,0.4932785159540214,1
CUST4205,"Gas boiler pressure dropping frequently, technician needed.",0,Commercial,New,England,Technical Fault,Negative,0.5238371391038084,2
CUST2054,pls Curious about new technology INTEGRATIONS For meters.,0,Domestic,Long-term,England,Outage,Neutral,0.7721131275252443,1
CUST7872,account balance shown online.,0,Commercial,Long-term,Scotland,Meter,Negative,0.6157938808476288,3
CUST9102,Curious about the environmental IMPACT of! my energy usage.,0,Commercial,New,Wales,Tariff,Neutral,0.6657990302334291,2
CUST1996,"Electricity Supply voltage voltage unstable, appliances at risk.",0,Commercial,New,Scotland,Customer Service,Unknown,0.5571931388846287,2
CUST8332,Looking for instructions to dispute A billing query.,0,Commercial,Long-term,Scotland,Tariff,Neutral,0.63965128430079,3
CUST3493,"Customer service Transferred me MULTIPLE times, unresolved.",0,Domestic,New,Wales,Billing,Negative,0.5776556795456999,4
CUST9026,"Account shows old address, Bills sent To wrong location.",0,Domestic,Long-term,England,Tariff,Negative,0.4953475020866431,4
CUST9936,How TO access emergency contact numbers for my area?,0,Commercial,Long-term,Wales,Technical Fault,Neutral,0.5663295355410998,3
CUST6324,Unexpected fees applied after! switching plan.,0,Domestic,New,England,Technical Fault,Negative,0.6743102146770494,4
CUST7907,"App fails to load alerts, outage misleading INFORMATION.",0,Commercial,New,Scotland,Outage,Negative,0.5718086481973109,1
CUST8011,Electricity supply keeps flickering throughout the day.,1,Commercial,New,England,Customer Service,Unknown,0.47868888673040766,5
CUST4393,"cost Heating HIGHER than usual, despite reduced usage.",0,Commercial,Long-term,England,Meter,Negative,0.4479197808775705,4
CUST8855,"How request, to notifications FOR energy-saving programs?",0,Domestic,Long-term,England,Billing,Neutral,0.4771780669239414,3
CUST7880,Incorrect meter reading charged for multiple months.,0,Commercial,Long-term,Wales,Tariff,Negative,0.4152387975553354,1
CUST4131,Unexpected fees applied after switching plan.,0,Domestic,New,Wales,Outage,Negative,0.5368909485107843,4
CUST1662,BILLING notifications MISSING Important details.,0,Domestic,Long-term,England,Technical Fault,Negative,0.590012655060717,3
CUST9227,"Hi, noticed MY last bill is way higher than usual, not sure why.",0,Commercial,Long-term,Wales,Outage,Negative,0.4421816693037482,2
CUST8245,Want to understand how billing estimates are generated.,0,Domestic,New,Scotland,Outage,Neutral,0.6640566246352454,4
CUST7653,Curious. about average energy! consumption for different household sizes.,0,Domestic,New,Wales,Technical Fault,Neutral,0.6236347798959151,3
CUST9826,Heating system thermostat not PLS responsive.,0,Domestic,New,Wales,Meter,Negative,0.6194489320737646,5
CUST1434,Technician visit cancelled without notice.,0,Domestic,New,Wales,Customer Service,Negative,0.5809219693209117,4
CUST3587,Received paper bill despite opting for e-billing.,0,Commercial,New,England,Tariff,Negative,0.49358300527528853,2
CUST3980,How to check whether my meter has been updated recently?,1,Commercial,New,Wales,Billing,Neutral,0.5300971246435027,1
CUST1323,"App showing wrong consumption need Data, correction. correction.",0,Domestic,New,England,Safety,Neutral,0.5608571405688667,2
CUST5955,Emergency support not responding despite urgency.,1,Domestic,New,England,Customer Service,Negative,0.5564864654956432,4
CUST4658,"Curious about the process, for gas or electricity connection.",1,Commercial,New,England,Customer Service,Neutral,0.7742057475789786,5
CUST4865,Portal! Allows easy MANAGEMENT of MULTIPLE accounts.,0,Domestic,Long-term,Wales,Outage,Positive,0.5734730965117867,1
CUST4945,POWER restored but appliances still tripping,0,Commercial,Long-term,Scotland,Technical Fault,Negative,0.44457378405542697,1
CUST2652,"Overcharged. for previous month's usage, requesting refund.",0,Domestic,Long-term,Scotland,Tariff,Negative,0.6539329103946043,4
CUST3972,"Heating system emits STRANGE noises, technician needed.",0,Domestic,New,Scotland,Customer Service,Negative,0.6555394238986322,4
CUST1087,"Heating Heating system fails intermittently, very uncomfortable.",1,Domestic,New,Wales,Customer Service,Negative,0.6323041340592219,1
CUST8952,"Unexpected late payment charges, pls review.",1,Commercial,Long-term,Wales,Technical Fault,Negative,0.5843113609237948,1
CUST4572,How to submit meter Readings via the app or website?,0,Domestic,New,Wales,Customer Service,Neutral,0.5517447832244012,3
CUST6298,"Looking For Steps to correct personal details, ON my account.",0,Domestic,Long-term,England,Safety,Neutral,0.5693550620799418,1
CUST8743,Interested in off-peak Electricity usage benefits.,0,Domestic,Long-term,England,Meter,Neutral,0.7695675722242015,2
CUST4812,can't register new meter on the online portal.!,0,Domestic,New,Scotland,Billing,Negative,0.6824743263525355,5
CUST5881,"Gas meter reading SEEMS frozen, frozen, not updating.",1,Commercial,New,Wales,Billing,Negative,0.4516544753060532,4
CUST2982,"Customer service line busy For hours, no response.",0,Domestic,Long-term,England,Customer Service,Negative,0.7210881213872418,4
CUST5085,Looking for information on smart meter benefits.,0,Domestic,Long-term,Scotland,Billing,Neutral,0.5050174999357093,3
CUST9628,Payment history not visible in online account..,0,Domestic,Long-term,England,Tariff,Negative,0.45851348159081223,3
CUST4512,Outage repair completed BUT service STILL unstable.,0,Commercial,Long-term,England,Billing,Negative,0.46491300288987225,2
CUST4280,Looking for information on app features for Monitoring usage.,0,Domestic,New,England,Customer Service,Neutral,0.7014985147108769,4
CUST1279,High usage alerts are inaccurate... pls or misleading.,0,Domestic,New,England,Tariff,Negative,0.5487660259754523,5
CUST9369,App shows incorrect historic usage for my account.,0,Domestic,New,Wales,Billing,Negative,0.49014595583248033,5
CUST1937,Customer email support unanswered days.,0,Commercial,Long-term,England,Meter,Negative,0.6075282351144944,1
CUST1896,"Gas boiler pressure dropping frequently, technician needed.",0,Domestic,New,Scotland,Technical Fault,Negative,0.594883860292546,2
CUST6029,Meter readings were updated promptly after submission.,0,Domestic,Long-term,Wales,Tariff,Positive,0.5585501771765219,2
CUST8984,"Technician did not bring required parts, visit wasted.",0,Commercial,Long-term,England,Billing,Negative,0.6714146741813719,5
CUST9015,"Unexpected, late payment charges, pls review.",0,Domestic,Long-term,Wales,Customer Service,Negative,0.49417662714973964,4
CUST7111,How To SCHEDULE a meter reading appointment?,0,Commercial,Long-term,Scotland,Meter,Neutral,0.6816680149727006,4
CUST8862,"Heating system fails after short usage, technician required.",0,Commercial,New,England,Meter,Negative,0.7221134181266746,4
CUST9367,Customer SUPPORT agent unhelpful and rude.,0,Domestic,New,Wales,Safety,Negative,0.561380982462752,5
